,location,tweetid,timestamp,retweetcount,text,hashtags
3673,Africa,1553972747910483970,2022-08-01 05:15:49,3,"Work and play  https://t.co/FeKKpkrgfh
 #Serbia  #Kosovo #BLACKPINK #TREASURE #Afrobeats #NATO #JHOPE #BeautyTukura https://t.co/uYes9rNLUY","[{'text': 'Serbia', 'indices': [40, 47]}, {'text': 'Kosovo', 'indices': [49, 56]}, {'text': 'BLACKPINK', 'indices': [57, 67]}, {'text': 'TREASURE', 'indices': [68, 77]}, {'text': 'Afrobeats', 'indices': [78, 88]}, {'text': 'NATO', 'indices': [89, 94]}, {'text': 'JHOPE', 'indices': [95, 101]}, {'text': 'BeautyTukura', 'indices': [102, 115]}]"
3674,Lagos,1553972761839771651,2022-08-01 05:15:52,1,"🇩🇪 Magdeburg vs Frankfurt 
⏰ 19:45
#DFBPokal

Magdeburg @ 5.05 Odds take on Eintracht Frankfurt @ 1.58 Odds in the first round of the DFB-Pokal tonight.

📶 Away Win ✅ 1.58
📶 Over 3 ✅ 1.71
📶 Home team to score ✅ 1.42

Boosted Odds ➡ https://t.co/WWNL6y5yla

#NaijaBet #NATO https://t.co/hUc4WHtJxe","[{'text': 'DFBPokal', 'indices': [35, 44]}, {'text': 'NaijaBet', 'indices': [257, 266]}, {'text': 'NATO', 'indices': [267, 272]}]"
3675,,1553972803422011393,2022-08-01 05:16:02,0,"@mfa_russia @RusBotschaft @AmbRusFrance @rusembitaly @RusMission_EU @RF_OSCE @RussiaUN @EUinRussia @StateDept @germania_online That depends on what #Ukraine defines as its boundaries.
#SlavaUkraini #StopRussiaNOW","[{'text': 'Ukraine', 'indices': [148, 156]}, {'text': 'SlavaUkraini', 'indices': [184, 197]}, {'text': 'StopRussiaNOW', 'indices': [198, 212]}]"
3676,,1553972814092259330,2022-08-01 05:16:04,0,"Anas (RA) reported: The Messenger of Allah (ﷺ) said: Observe moderation in prostration, and let none of you stretch out his forearms (on the ground) like a dog.
 (Sahih Muslim 493a, Book 4, Hadith 264)
#IslamicNewYear
#Serbia #TREASURE #Hadise #LoveSTAY4ever #DEEN #influencer","[{'text': 'IslamicNewYear', 'indices': [202, 217]}, {'text': 'Serbia', 'indices': [218, 225]}, {'text': 'TREASURE', 'indices': [226, 235]}, {'text': 'Hadise', 'indices': [236, 243]}, {'text': 'LoveSTAY4ever', 'indices': [244, 258]}, {'text': 'DEEN', 'indices': [259, 264]}, {'text': 'influencer', 'indices': [265, 276]}]"
3677,"Dhaka, Bangladesh",1553972841489793024,2022-08-01 05:16:11,0,"'If Bangladesh cannot expand gas extraction from domestic sources within a short time, there would be a great concern for foreign exchange reserves for big payment on oil-gas imports'~ stated our moderator @KhanEnayetullah at the Roundtable.
#Ukraine 
https://t.co/RSeWHbvKxI https://t.co/h4du4FGLqP","[{'text': 'Ukraine', 'indices': [242, 250]}]"
3678,,1553972843012136962,2022-08-01 05:16:11,14,"@AZ_Brittney Hi everyone! Ready for Midterms? #VoteBlue2022 #VoteToProtectWomen 
#BlueCrew https://t.co/GJh9oYhdJI","[{'text': 'VoteBlue2022', 'indices': [46, 59]}, {'text': 'VoteToProtectWomen', 'indices': [60, 79]}, {'text': 'BlueCrew', 'indices': [81, 90]}]"
3679,Sri Lanka,1553972866864975872,2022-08-01 05:16:17,0,#Ukraine says they’re ready to deploy troops on the ground to #Kosovo if “Serbia invades Kosovo”,"[{'text': 'Ukraine', 'indices': [0, 8]}, {'text': 'Kosovo', 'indices': [62, 69]}]"
3680,Always Somewhere,1553972871101284353,2022-08-01 05:16:18,0,"@Sabra_Security In politics one is being used to. Like if one asks something and they come up with this 'national security' thing, even if it's common sense... 🤫🤔
#BlueCrew","[{'text': 'BlueCrew', 'indices': [163, 172]}]"
3681,"Birmingham, UK",1553972878172950528,2022-08-01 05:16:20,2,"#Ukraine military: 200+ #Russia marines refuse redeployment to occupied south, amid imminent Ukrainian counter-offensive and damaging rocket/missile attacks

Claim: 4 more Russian ammo depots destroyed this weekend, bringing total to 15 in recent weeks

#UkraineWar 

(1/2) https://t.co/yqY5QocQ3L","[{'text': 'Ukraine', 'indices': [0, 8]}, {'text': 'Russia', 'indices': [24, 31]}, {'text': 'UkraineWar', 'indices': [254, 265]}]"
3682,"The Woodlands, TX",1553972894966898689,2022-08-01 05:16:24,0,Biden NOW Wants To Help People He Put In Prison https://t.co/JHYO7W8Uwn via @YouTube #HunterBidenLaptop #hunterbiden @nytimes #Biden @joerogan,"[{'text': 'HunterBidenLaptop', 'indices': [85, 103]}, {'text': 'hunterbiden', 'indices': [104, 116]}, {'text': 'Biden', 'indices': [126, 132]}]"
3683,"Tennessee, USA",1553972927346925568,2022-08-01 05:16:31,0,@WillMeyerPA Thanks Will for boosting so many resisters.  Met so many wonderful people! Sorry I was late to the party.💙💙 #BlueCrew #StrongerTogether,"[{'text': 'BlueCrew', 'indices': [121, 130]}, {'text': 'StrongerTogether', 'indices': [131, 148]}]"
3684,,1553972939074183168,2022-08-01 05:16:34,18,War update by the General Staff of #Ukraine's Armed Forces as of 6 a.m. Kyiv time Aug.1 https://t.co/Q5ecIptUJR,"[{'text': 'Ukraine', 'indices': [35, 43]}]"
3685,,1553972940307398656,2022-08-01 05:16:35,0,The first ship with grain is preparing to leave the #ukrainian #port. Turkish Defense Ministry: The ship will leave the #port of #odessa #today. #enacional,"[{'text': 'ukrainian', 'indices': [52, 62]}, {'text': 'port', 'indices': [63, 68]}, {'text': 'port', 'indices': [120, 125]}, {'text': 'odessa', 'indices': [129, 136]}, {'text': 'today', 'indices': [137, 143]}, {'text': 'enacional', 'indices': [145, 155]}]"
3686,,1553972952785379328,2022-08-01 05:16:38,1,"Poland Supports Banning Issuance of Visas for All Russians
#issuance #poland #russians https://t.co/54kbkfO4dF","[{'text': 'issuance', 'indices': [59, 68]}, {'text': 'poland', 'indices': [69, 76]}, {'text': 'russians', 'indices': [77, 86]}]"
3687,,1553972979989872640,2022-08-01 05:16:44,1,"Russian strikes kill Ukrainian grain tycoon; drone hits Russian naval base

#Russia #russiaisaterrorisstate #UkraineWillWin #grain #tycoon #navalbase #worldnews #readselective

https://t.co/jFKGbIQHST","[{'text': 'Russia', 'indices': [76, 83]}, {'text': 'russiaisaterrorisstate', 'indices': [84, 107]}, {'text': 'UkraineWillWin', 'indices': [108, 123]}, {'text': 'grain', 'indices': [124, 130]}, {'text': 'tycoon', 'indices': [131, 138]}, {'text': 'navalbase', 'indices': [139, 149]}, {'text': 'worldnews', 'indices': [150, 160]}, {'text': 'readselective', 'indices': [161, 175]}]"
3688,Dumb bitches mind,1553973006288011266,2022-08-01 05:16:50,0,These are the four faces of these racist and transphobic workes #BLACKPINK #HarryStylesPortugal #Serbia #Kosovo https://t.co/V5tSlAh1Um,"[{'text': 'BLACKPINK', 'indices': [64, 74]}, {'text': 'HarryStylesPortugal', 'indices': [75, 95]}, {'text': 'Serbia', 'indices': [96, 103]}, {'text': 'Kosovo', 'indices': [104, 111]}]"
3689,,1553973018371784706,2022-08-01 05:16:53,0,"Name one thing you will not forgive, President #Biden from doing. Me hiring Meg Kabat back at the #VA. She left in 2019. But the President hired her back and promoted her! #Pcafc #vacaregivers #vacaregivers #PACTAct https://t.co/pMbpsoKM6F","[{'text': 'Biden', 'indices': [47, 53]}, {'text': 'VA', 'indices': [98, 101]}, {'text': 'Pcafc', 'indices': [172, 178]}, {'text': 'vacaregivers', 'indices': [179, 192]}, {'text': 'vacaregivers', 'indices': [193, 206]}, {'text': 'PACTAct', 'indices': [207, 215]}]"
3690,Morocco - Maroc - المغرب,1553973029696421889,2022-08-01 05:16:56,0,Going out at night is stepping into the Earth’s shadow. #Serbia #Kosovo,"[{'text': 'Serbia', 'indices': [56, 63]}, {'text': 'Kosovo', 'indices': [64, 71]}]"
3691,"Indore, India",1553973041968779265,2022-08-01 05:16:59,1,"Your favorite action movie is-
#prabhas #saaho #war #SalmanKhan #salaar #Pathaan #BLACKPINK #Varisu","[{'text': 'prabhas', 'indices': [31, 39]}, {'text': 'saaho', 'indices': [40, 46]}, {'text': 'war', 'indices': [47, 51]}, {'text': 'SalmanKhan', 'indices': [52, 63]}, {'text': 'salaar', 'indices': [64, 71]}, {'text': 'Pathaan', 'indices': [72, 80]}, {'text': 'BLACKPINK', 'indices': [81, 91]}, {'text': 'Varisu', 'indices': [92, 99]}]"
3692,,1553973045995266049,2022-08-01 05:17:00,0,"Apocalypse is not fiction [ANIMATION] #Videos #Movies - Subtitles - Select language - Auto-translate ..

https://t.co/fIiQoet9Uz

#California #USA #FLORIDA #Texas #Washington #LosAngeles #NYC #Pennsylvania #NewYork #Ukraine #Portland https://t.co/tFyxqkc1NS","[{'text': 'Videos', 'indices': [38, 45]}, {'text': 'Movies', 'indices': [46, 53]}, {'text': 'California', 'indices': [130, 141]}, {'text': 'USA', 'indices': [142, 146]}, {'text': 'FLORIDA', 'indices': [147, 155]}, {'text': 'Texas', 'indices': [156, 162]}, {'text': 'Washington', 'indices': [163, 174]}, {'text': 'LosAngeles', 'indices': [175, 186]}, {'text': 'NYC', 'indices': [187, 191]}, {'text': 'Pennsylvania', 'indices': [192, 205]}, {'text': 'NewYork', 'indices': [206, 214]}, {'text': 'Ukraine', 'indices': [215, 223]}, {'text': 'Portland', 'indices': [224, 233]}]"
3693,"Planet Earth, sol system ",1553973049367695362,2022-08-01 05:17:01,1,@KyivIndependent Because #russiaisaterrorisstate.,"[{'text': 'russiaisaterrorisstate', 'indices': [25, 48]}]"
3694,Curitiba - Brazil,1553973069613604870,2022-08-01 05:17:05,0,"Alert Global
Putin is Danger!
If all the Civilized Nations of the World, united, give Putin an ultimatum, ordering an immediate withdrawal of his troops from #Ukrainian territory, he will have to comply, or face a war with all. https://t.co/3XVZy2aIZw https://t.co/pTPWXQjjxi","[{'text': 'Ukrainian', 'indices': [158, 168]}]"
3695,,1553973077419106304,2022-08-01 05:17:07,0,"@AgeOfTheV @Natsukashiisun1 @MRHDebater @YellowRabbit9 @WilliamYang120 @SpeakerPelosi Isn't it like #ukraine ? 

Taiwan is at their doorstep, successfull, with free democratic chinese people. It is like a constant remainder that there is another way and they feel insecure, because they reign with force &amp; repression...
And they know that without the repression...","[{'text': 'ukraine', 'indices': [100, 108]}]"
3696,Ukraine ,1553973078111158272,2022-08-01 05:17:07,0,"Kharkov, Ukraine 
In the morning, the rashists fired at residential areas, public transport stops, and cars. There are no military installations in this area! People went to work, two injured
#RussiaIsATerroristState #UkraineRussianWar #StopGenocideNow #russiansarenotpeople https://t.co/XAtdQMra2Z","[{'text': 'RussiaIsATerroristState', 'indices': [192, 216]}, {'text': 'UkraineRussianWar', 'indices': [217, 235]}, {'text': 'StopGenocideNow', 'indices': [236, 252]}, {'text': 'russiansarenotpeople', 'indices': [253, 274]}]"
3697,Україна,1553973094984867840,2022-08-01 05:17:11,1,Russia struck residential areas in the Dnipropetrovsk region: almost 40 houses were damaged. #russiaisaterrorisstate @BBCBreaking @SecBlinken @BBCWorld @nytimes @Reuters @POTUS @Pontifex @TwitterNews @AndrzejDuda https://t.co/Xxq2WaJQTq,"[{'text': 'russiaisaterrorisstate', 'indices': [93, 116]}]"
3698,"Norfolk, Virginia, USA",1553973099422425090,2022-08-01 05:17:12,9,"""In continuing daily training and deterrence and defence integration and exercises, #NATO demonstrates the enduring defensive posture of credible combat Air Power, Allied interoperability and Joint capability poised to ensure territorial integrity.""
- LtCol Raphael, @NATO_AIRCOM https://t.co/xayYN33JXR","[{'text': 'NATO', 'indices': [84, 89]}]"
3699,Bavaria,1553973100131356673,2022-08-01 05:17:13,0,"@LouiseMensch @BobSkylstad @copesint @Navy_Hipple @GoatlockerChief @SirEddieTemple @Kama_Kamilia @uweplus @sskyrius @NATO @SpiesVespers @Gerashchenko_en @olex_scherba @USArmy @780thC @AV8intheblue TBH! You are my favorite Comedian on Twitter. Sometimes it's hard to find the punch line. But at the end I am sitting here laughing.
#RussiaIsATerroristState #WeAreNAFO #NAFO","[{'text': 'RussiaIsATerroristState', 'indices': [330, 354]}, {'text': 'WeAreNAFO', 'indices': [355, 365]}, {'text': 'NAFO', 'indices': [366, 371]}]"
3700,"Mayo / Dublin, Ireland",1553973129348874240,2022-08-01 05:17:20,0,"Sensible decision by Kosovo's Government to postpone initiation of reciprocity measures for 1 month. This creates space for engagement with #Serbia.

It is quite frightening to see how quickly misleading info + terrible analysis circulated on Social platforms. Incendiary stuff. https://t.co/odV4PmCvDi","[{'text': 'Serbia', 'indices': [140, 147]}]"
3701,"Estevan, Saskatchewan 🇨🇦",1553973151650009088,2022-08-01 05:17:25,3,"Just to let you know…. We are still thinking of you Ukraine 🇺🇦 ❤️😢

Love 🇨🇦

#UkraineWar #Ukraine️ #Canada #ukrainianlove","[{'text': 'UkraineWar', 'indices': [77, 88]}, {'text': 'Ukraine️', 'indices': [89, 98]}, {'text': 'Canada', 'indices': [99, 106]}, {'text': 'ukrainianlove', 'indices': [107, 121]}]"
3702,Pakistan,1553973161292595200,2022-08-01 05:17:27,0,"Pakistan ranks third in Global Crypto usage and Adoption Index evaluated by Chain Analysis

#Vietnam
#India 
#Pakistan 
#Ukraine 
#Kenya 

#TrendingPakistan #cryptocurrency #Crypto #CryptoNews https://t.co/Ows34UADZq","[{'text': 'Vietnam', 'indices': [92, 100]}, {'text': 'India', 'indices': [101, 107]}, {'text': 'Pakistan', 'indices': [109, 118]}, {'text': 'Ukraine', 'indices': [120, 128]}, {'text': 'Kenya', 'indices': [130, 136]}, {'text': 'TrendingPakistan', 'indices': [139, 156]}, {'text': 'cryptocurrency', 'indices': [157, 172]}, {'text': 'Crypto', 'indices': [173, 180]}, {'text': 'CryptoNews', 'indices': [181, 192]}]"
3703,Earth,1553973168473260032,2022-08-01 05:17:29,0,"🔴️️ #Kosovo | Strength of news -0.0400b

Today #sentiment: 🔴 Negative -0.04
Week #sentiment: 🔴 Negative -0.04

Long-term sentiment: #RiskOn Trend: #Strong RiskOn
Sentiment development ➡ https://t.co/UUUKEIUxCf
https://t.co/ABfBVaQ8YS","[{'text': 'Kosovo', 'indices': [4, 11]}, {'text': 'sentiment', 'indices': [47, 57]}, {'text': 'sentiment', 'indices': [81, 91]}, {'text': 'RiskOn', 'indices': [132, 139]}, {'text': 'Strong', 'indices': [147, 154]}]"
3704,,1553973195132112896,2022-08-01 05:17:35,0,"ruzzian “peace” is the epitome of genocide. How many more proofs - massacres, mutilations, rapes, deaths, destructions, deceptions and empty promises does it take? #RussiaIsATerroristState #RussianWarCrimes #ATACMSForUkraine https://t.co/DHCxl27vAt","[{'text': 'RussiaIsATerroristState', 'indices': [164, 188]}, {'text': 'RussianWarCrimes', 'indices': [189, 206]}, {'text': 'ATACMSForUkraine', 'indices': [207, 224]}]"
3705,"Manchester,England",1553973204024233984,2022-08-01 05:17:37,5,#SerbiaTravel - Cheap Holidays #Serbia #FrizeMedia #travel #tourism https://t.co/QEBPekBMXj #lifestyleandleisure #travelandtourism #gastronomy #traveling #guides #travelblog #travelblogger #vacation #traveleurope #travelbloggers #travelandleisure #tourism #ecotourism #ecotravel,"[{'text': 'SerbiaTravel', 'indices': [0, 13]}, {'text': 'Serbia', 'indices': [31, 38]}, {'text': 'FrizeMedia', 'indices': [39, 50]}, {'text': 'travel', 'indices': [51, 58]}, {'text': 'tourism', 'indices': [59, 67]}, {'text': 'lifestyleandleisure', 'indices': [92, 112]}, {'text': 'travelandtourism', 'indices': [113, 130]}, {'text': 'gastronomy', 'indices': [131, 142]}, {'text': 'traveling', 'indices': [143, 153]}, {'text': 'guides', 'indices': [154, 161]}, {'text': 'travelblog', 'indices': [162, 173]}, {'text': 'travelblogger', 'indices': [174, 188]}, {'text': 'vacation', 'indices': [189, 198]}, {'text': 'traveleurope', 'indices': [199, 212]}, {'text': 'travelbloggers', 'indices': [213, 228]}, {'text': 'travelandleisure', 'indices': [229, 246]}, {'text': 'tourism', 'indices': [247, 255]}, {'text': 'ecotourism', 'indices': [256, 267]}, {'text': 'ecotravel', 'indices': [268, 278]}]"
3706,Brussels,1553973209959219205,2022-08-01 05:17:39,0,"Bellingcat: Russian invaders were digging graves for the burial of Ukrainian prisoners of war in the territory of the Olenivska colony at least a week before the explosion

#ukraine https://t.co/mbc0OYQAuR","[{'text': 'ukraine', 'indices': [173, 181]}]"
3707,KillaElgon,1553973230234484738,2022-08-01 05:17:44,7,Friday is always nearer na form ndio hii👇 call 0722276132 upelekwe na rada #LoggingOutMsando #Messi𓃵 #Kosovo #Serbia https://t.co/XTGo5rwmuX,"[{'text': 'LoggingOutMsando', 'indices': [75, 92]}, {'text': 'Messi𓃵', 'indices': [93, 100]}, {'text': 'Kosovo', 'indices': [101, 108]}, {'text': 'Serbia', 'indices': [109, 116]}]"
3708,"Richmond, London",1553973230985248768,2022-08-01 05:17:44,0,What a day yesterday was first the #Ukrainian Freedom Orchestra’s Prom at the #RoyalAlbertHall (phenomenal!) and then glued to the screen watching #Lionesses at work https://t.co/dEvIEiJDbA,"[{'text': 'Ukrainian', 'indices': [35, 45]}, {'text': 'RoyalAlbertHall', 'indices': [78, 94]}, {'text': 'Lionesses', 'indices': [147, 157]}]"
3709,Market Research ,1553973275297972225,2022-08-01 05:17:54,1,UK MILITARY INTELLIGENCE - RUSSIA HAS LIKELY IDENTIFIED ITS ZAPORIZHZHIA FRONT AS A VULNERABLE AREA IN NEED OF REINFORCEMENT #News #Forex #RUSSIA,"[{'text': 'News', 'indices': [125, 130]}, {'text': 'Forex', 'indices': [131, 137]}, {'text': 'RUSSIA', 'indices': [138, 145]}]"
3710,,1553973279492300801,2022-08-01 05:17:55,0,Because of you https://t.co/YVAyxSKXdT. #Serbia #Kosovo #JACKBAM_KPOPMASTERZBKK #BLACKPINK #BBNaija7 #TREASURE #BeautyTukura #NATO #HOBIPALO0ZA #GERENG https://t.co/6efEG719SX,"[{'text': 'Serbia', 'indices': [40, 47]}, {'text': 'Kosovo', 'indices': [48, 55]}, {'text': 'JACKBAM_KPOPMASTERZBKK', 'indices': [56, 79]}, {'text': 'BLACKPINK', 'indices': [80, 90]}, {'text': 'BBNaija7', 'indices': [91, 100]}, {'text': 'TREASURE', 'indices': [101, 110]}, {'text': 'BeautyTukura', 'indices': [111, 124]}, {'text': 'NATO', 'indices': [125, 130]}, {'text': 'HOBIPALO0ZA', 'indices': [131, 143]}, {'text': 'GERENG', 'indices': [144, 151]}]"
3711,"Cleveland,Ohio",1553973297565483008,2022-08-01 05:18:00,0,"Look at this... 👀
 https://t.co/AdcXAJx8k3 via @pinterest #SanFrancisco #WashingtonDC #Maryland #nevada #michigan #Miami #london  #paris #tokyo #SouthAfrica #brazil #polandvibes #serbia #Canada #England  #jazz #jazzmusic #jazzgiants #vinylcommunity #cleveland #chicago #nyc","[{'text': 'SanFrancisco', 'indices': [58, 71]}, {'text': 'WashingtonDC', 'indices': [72, 85]}, {'text': 'Maryland', 'indices': [86, 95]}, {'text': 'nevada', 'indices': [96, 103]}, {'text': 'michigan', 'indices': [104, 113]}, {'text': 'Miami', 'indices': [114, 120]}, {'text': 'london', 'indices': [121, 128]}, {'text': 'paris', 'indices': [130, 136]}, {'text': 'tokyo', 'indices': [137, 143]}, {'text': 'SouthAfrica', 'indices': [144, 156]}, {'text': 'brazil', 'indices': [157, 164]}, {'text': 'polandvibes', 'indices': [165, 177]}, {'text': 'serbia', 'indices': [178, 185]}, {'text': 'Canada', 'indices': [186, 193]}, {'text': 'England', 'indices': [194, 202]}, {'text': 'jazz', 'indices': [204, 209]}, {'text': 'jazzmusic', 'indices': [210, 220]}, {'text': 'jazzgiants', 'indices': [221, 232]}, {'text': 'vinylcommunity', 'indices': [233, 248]}, {'text': 'cleveland', 'indices': [249, 259]}, {'text': 'chicago', 'indices': [260, 268]}, {'text': 'nyc', 'indices': [269, 273]}]"
3712,"Bayern, Deutschland",1553973305169907713,2022-08-01 05:18:02,0,"@wartranslated Sign &amp; share please 💙💛🙏
#RussiaIsATerroristState 
https://t.co/lhGcfdsTbN","[{'text': 'RussiaIsATerroristState', 'indices': [43, 67]}]"
3713,"Phoenix, AZ",1553973373771714560,2022-08-01 05:18:18,0,I’d literally vote for a bag of dog shit before I’d vote for trump. #trump #biden https://t.co/qzaPMXYgg8,"[{'text': 'trump', 'indices': [68, 74]}, {'text': 'biden', 'indices': [75, 81]}]"
3714,The beach,1553973376233811969,2022-08-01 05:18:18,6,"3/ During their invasion, Russia’s military has been forced by the Ukrainians to continually re-assess its strategic objectives. Russia has downgraded their political goals for #Ukraine, and the strategy for achieving them. The Ukrainians have fought &amp; subverted Russian strategy.","[{'text': 'Ukraine', 'indices': [177, 185]}]"
3715,earth,1553973378217828352,2022-08-01 05:18:19,0,@_Real_Carter_ #NATO you wanna answer this one?,"[{'text': 'NATO', 'indices': [15, 20]}]"
3716,The beach,1553973382252597249,2022-08-01 05:18:20,12,"5/ The Ukrainians have achieved this through the adoption of a simple military strategy: corrosion. The Ukrainian approach has embraced the corrosion of the Russian physical, moral, and intellectual capacity to fight in #Ukraine - and in the global information environment.","[{'text': 'Ukraine', 'indices': [220, 228]}]"
3717,Indiana,1553973380998696961,2022-08-01 05:18:20,0,"Biden HUMILIATED By Saudi Arabia During Riyadh Visit | Breaking Points 
https://t.co/pwT5aPaBy2 
https://t.co/lUvjJE34XU 
#OnTheRoadToGuillotineland #poetry #JohnHulse 
https://t.co/NOTIeMAE0u
#RandomThoughts #Biden #SaudiArabia","[{'text': 'OnTheRoadToGuillotineland', 'indices': [122, 148]}, {'text': 'poetry', 'indices': [149, 156]}, {'text': 'JohnHulse', 'indices': [157, 167]}, {'text': 'RandomThoughts', 'indices': [193, 208]}, {'text': 'Biden', 'indices': [209, 215]}, {'text': 'SaudiArabia', 'indices': [216, 228]}]"
3718,The beach,1553973385054433281,2022-08-01 05:18:21,8,"6/ This strategy of corrosion sees #Ukraine attacking the Russians where they are weak, while also using some of their combat power to delay and frustrate Russian combat forces. It extends beyond tactics &amp; operations - as I noted before, it also attacks Russian military strategy.","[{'text': 'Ukraine', 'indices': [35, 43]}]"
3719,The beach,1553973393807970304,2022-08-01 05:18:23,59,"9/ In the Battles for #Kyiv and #Kharkiv, the Ukrainians were able to fight the Russians to a standstill because they were able to penetrate Russian rear areas and destroy parts of their logistic support.","[{'text': 'Kyiv', 'indices': [22, 27]}, {'text': 'Kharkiv', 'indices': [32, 40]}]"
3720,The beach,1553973413416316929,2022-08-01 05:18:27,48,13/ The introduction of #HIMARS changed this dynamic. It allowed the Ukrainians to realign their defensive operations in the east and adapt to attack the Russian strength (artillery) by targeting its ammunition supply depots. https://t.co/9yAxz0Trdv,"[{'text': 'HIMARS', 'indices': [24, 31]}]"
3721,"Glasgow, Scotland",1553973419590443009,2022-08-01 05:18:29,0,@KyivIndependent @frank3davies Putin is looking to starve the world into submission. This is extremely serious. #Ukraine️,"[{'text': 'Ukraine️', 'indices': [112, 121]}]"
3722,The beach,1553973419632316416,2022-08-01 05:18:29,28,"15/ Another key target is command and control nodes, or in other words, command posts with senior Russian commanders. The ability to rapidly target these &amp; use #HIMARS to inflict maximum destruction is vital.","[{'text': 'HIMARS', 'indices': [164, 171]}]"
3723,Kyiv,1553973467812347904,2022-08-01 05:18:40,1,Welcome to really russia #russiaisaterrorisstate https://t.co/ZPx8nd3QNH,"[{'text': 'russiaisaterrorisstate', 'indices': [25, 48]}]"
3724,UK,1553973471306256384,2022-08-01 05:18:41,0,@mfa_russia @RusBotschaft @AmbRusFrance @rusembitaly @RusMission_EU @RF_OSCE @RussiaUN @EUinRussia @StateDept @germania_online Oh dear..#NavyDay #Moskva #inept #putler #imperialmadness #insanetsar #russiaisaterrorisstate https://t.co/7eQ7XPHUPL,"[{'text': 'NavyDay', 'indices': [136, 144]}, {'text': 'Moskva', 'indices': [145, 152]}, {'text': 'inept', 'indices': [153, 159]}, {'text': 'putler', 'indices': [160, 167]}, {'text': 'imperialmadness', 'indices': [168, 184]}, {'text': 'insanetsar', 'indices': [185, 196]}, {'text': 'russiaisaterrorisstate', 'indices': [197, 220]}]"
3725,New York,1553973499223592960,2022-08-01 05:18:48,0,"@JamesAFVetVa You hit your goal, but I followed you any way. #BlueCrew","[{'text': 'BlueCrew', 'indices': [61, 70]}]"
3726,Curitiba - Brazil,1553973523483344897,2022-08-01 05:18:54,0,"Alert Global
Putin is Danger!
If all the Civilized Nations of the World, united, give Putin an ultimatum, ordering an immediate withdrawal of his troops from #Ukrainian territory, he will have to comply, or face a war with all. https://t.co/3XVZy2aIZw https://t.co/yFWiyiPaAl","[{'text': 'Ukrainian', 'indices': [158, 168]}]"
3727,Україна,1553973550972866560,2022-08-01 05:19:00,1,"Life is an ongoing process of trial and error.
©Mion Sonozaki
Anime ""Higurashi no Naku Koro ni""
#anime #animequotes #quotes #quote #higurashinonakukoroni #mionsonozaki #аніме #анімеукраїнською #цитатизаніме #цитатиукраїнською #контентукраїнською https://t.co/WLFQnflwzT","[{'text': 'anime', 'indices': [96, 102]}, {'text': 'animequotes', 'indices': [103, 115]}, {'text': 'quotes', 'indices': [116, 123]}, {'text': 'quote', 'indices': [124, 130]}, {'text': 'higurashinonakukoroni', 'indices': [131, 153]}, {'text': 'mionsonozaki', 'indices': [154, 167]}, {'text': 'аніме', 'indices': [168, 174]}, {'text': 'анімеукраїнською', 'indices': [175, 192]}, {'text': 'цитатизаніме', 'indices': [193, 206]}, {'text': 'цитатиукраїнською', 'indices': [207, 225]}, {'text': 'контентукраїнською', 'indices': [226, 245]}]"
3728,,1553973563845013504,2022-08-01 05:19:03,0,"I totally agreed with taimur ki ammijan and i decide won't watch #LalSinghChaddha
Thanks Taimur ki ammi remember me 🙏😂

#BoycottLaalSinghChaddha #AmirKhan #NATO https://t.co/J0g4QF4I1d","[{'text': 'LalSinghChaddha', 'indices': [65, 81]}, {'text': 'BoycottLaalSinghChaddha', 'indices': [120, 144]}, {'text': 'AmirKhan', 'indices': [145, 154]}, {'text': 'NATO', 'indices': [155, 160]}]"
3729,"Orange, CA",1553973582610321408,2022-08-01 05:19:08,2,"Some #Wins to follow. 
#BlueCrew #Resistance #Resist #VoteThemAllOut2022 #VoteBlue2022 #VoteBlueNoMatterWho 

Add to it if you know any more #BlueWins peeps

@NewsomWins @BidensWins @DemocraticWins 
@PritzkerWins","[{'text': 'Wins', 'indices': [5, 10]}, {'text': 'BlueCrew', 'indices': [23, 32]}, {'text': 'Resistance', 'indices': [33, 44]}, {'text': 'Resist', 'indices': [45, 52]}, {'text': 'VoteThemAllOut2022', 'indices': [53, 72]}, {'text': 'VoteBlue2022', 'indices': [73, 86]}, {'text': 'VoteBlueNoMatterWho', 'indices': [87, 107]}, {'text': 'BlueWins', 'indices': [141, 150]}]"
3730,Angeles City,1553973582367440897,2022-08-01 05:19:08,9,"⚡️⚔️🎞️ #Highlights of #Russian #Military Operation in #Ukraine on July 30/31, 2022 by https://t.co/isePDVS5WN
For the latest #UkraineWar map reports &amp; videos in 🇬🇧 follow me!
For more news, info, special reports by Gleb Bazov and 🇬🇧 experts chat, join👉 https://t.co/d9YpGcSFtz⚔️ https://t.co/qqVKkgTjlj","[{'text': 'Highlights', 'indices': [7, 18]}, {'text': 'Russian', 'indices': [22, 30]}, {'text': 'Military', 'indices': [31, 40]}, {'text': 'Ukraine', 'indices': [54, 62]}, {'text': 'UkraineWar', 'indices': [125, 136]}]"
3731,,1553973610456424448,2022-08-01 05:19:14,2,"🎥🇵🇱 The possibility of a Syria-style buffer zone operation being launched from #Poland, Romania, (or both), into western #Ukraine remains a possibility.
✒️ Brian Berletic

https://t.co/NY6SbjRrG1","[{'text': 'Poland', 'indices': [79, 86]}, {'text': 'Ukraine', 'indices': [121, 129]}]"
