,location,tweetid,timestamp,retweetcount,text,hashtags
2828,Monaco,1553956603455422464,2022-08-01 04:11:40,0,"@Marko0302srb @WilliamP_LDN @RWApodcast Hey Marco the little #RuSSian propagandist ! You seem so nervous, calm down, take a breath and f..k you 🖕 https://t.co/o4Xa22WFiV","[{'text': 'RuSSian', 'indices': [61, 69]}]"
2829,,1553956607553585152,2022-08-01 04:11:41,0,"#china's wealth increased rapidly, sadly its brutality 2 #animals may take centuries 2 change if that is possible!The dark stain of #cruelty is very much inbred into its culture!😡😡 https://t.co/i8At8PKA1E","[{'text': 'china', 'indices': [0, 6]}, {'text': 'animals', 'indices': [57, 65]}, {'text': 'cruelty', 'indices': [132, 140]}]"
2830,CANADA,1553956608484560897,2022-08-01 04:11:41,0,"@_Peace_Love_US @AZ_Brittney @jrpmusicinc Now able to Follow You.
#BlueCrew","[{'text': 'BlueCrew', 'indices': [66, 75]}]"
2831,,1553956608618930176,2022-08-01 04:11:41,0,"Out of &gt;1K #China #auto dealers, 54.4% said inventory up in Jul,⬆️4.9 pps MoM.
🥇West #China: 55.3%
🥇Sino-foreign JV: 55.1%
(CADA) https://t.co/JBi8WdEeQn https://t.co/mgam7PFgZU","[{'text': 'China', 'indices': [14, 20]}, {'text': 'auto', 'indices': [21, 26]}, {'text': 'China', 'indices': [88, 94]}]"
2832,,1553956625827913733,2022-08-01 04:11:45,0,🚨ATTENTION🚨 Philadelphia Eagles fans worldwide!!! #Eagles #NFL #FlyEaglesFly #NFLTwitter #Mexico #Canada #SouthKorea #Germany #China #UnitedKindom #England #Ireland #NorthernIreland #Wales #Scotland #Spain #NFLUK #SaudiArabia #Australia #Japan #Argentina #Ghana #Africa #Taiwan https://t.co/FGOHtA2zhQ,"[{'text': 'Eagles', 'indices': [50, 57]}, {'text': 'NFL', 'indices': [58, 62]}, {'text': 'FlyEaglesFly', 'indices': [63, 76]}, {'text': 'NFLTwitter', 'indices': [77, 88]}, {'text': 'Mexico', 'indices': [89, 96]}, {'text': 'Canada', 'indices': [97, 104]}, {'text': 'SouthKorea', 'indices': [105, 116]}, {'text': 'Germany', 'indices': [117, 125]}, {'text': 'China', 'indices': [126, 132]}, {'text': 'UnitedKindom', 'indices': [133, 146]}, {'text': 'England', 'indices': [147, 155]}, {'text': 'Ireland', 'indices': [156, 164]}, {'text': 'NorthernIreland', 'indices': [165, 181]}, {'text': 'Wales', 'indices': [182, 188]}, {'text': 'Scotland', 'indices': [189, 198]}, {'text': 'Spain', 'indices': [199, 205]}, {'text': 'NFLUK', 'indices': [206, 212]}, {'text': 'SaudiArabia', 'indices': [213, 225]}, {'text': 'Australia', 'indices': [226, 236]}, {'text': 'Japan', 'indices': [237, 243]}, {'text': 'Argentina', 'indices': [244, 254]}, {'text': 'Ghana', 'indices': [255, 261]}, {'text': 'Africa', 'indices': [262, 269]}, {'text': 'Taiwan', 'indices': [270, 277]}]"
2833,Lost in the Minnesota North Woods,1553956651983568896,2022-08-01 04:11:51,0,"Russian Offensive Campaign Assessment, July 31 | Institute for the Study of War https://t.co/bij2I4osMU #UkraineRussiaWar #UkraineUnderAttaсk #UkraineWar","[{'text': 'UkraineRussiaWar', 'indices': [104, 121]}, {'text': 'UkraineUnderAttaсk', 'indices': [122, 141]}, {'text': 'UkraineWar', 'indices': [142, 153]}]"
2834,Fulton county Il,1553956677396955136,2022-08-01 04:11:57,0,"My most recent book is to open conversation and drives the message of unity. It's ok to agree too disagree, in this book I touch on subjects most shy away from.
#AmberHeardIsALiar #NATO
#itscomehome
#selfpublishing
https://t.co/lD2uF6z9pf","[{'text': 'AmberHeardIsALiar', 'indices': [161, 179]}, {'text': 'NATO', 'indices': [180, 185]}, {'text': 'itscomehome', 'indices': [186, 198]}, {'text': 'selfpublishing', 'indices': [199, 214]}]"
2835,Beijing,1553956688297869312,2022-08-01 04:12:00,0,"Why more of #China's graduates choose to work in lower-tier cities
https://t.co/4A7bL9GcEq","[{'text': 'China', 'indices': [12, 18]}]"
2836,,1553956727737012225,2022-08-01 04:12:09,0,"#russian #invaders are actively gathering ""volunteers"" for the war in Ukraine. Two artillery battalions ""Nevsky"" are being formed in the #leningrad #region. Local authorities have announced additional social support for conscripts. #jhopeAtLollapalooza","[{'text': 'russian', 'indices': [0, 8]}, {'text': 'invaders', 'indices': [9, 18]}, {'text': 'leningrad', 'indices': [137, 147]}, {'text': 'region', 'indices': [148, 155]}, {'text': 'jhopeAtLollapalooza', 'indices': [232, 252]}]"
2837,,1553956753854713857,2022-08-01 04:12:15,0,"This little toy looking #butterlymine is deadly.
 #UkraineWar
#UkraineWillWin https://t.co/UDnsHl7CX7","[{'text': 'butterlymine', 'indices': [24, 37]}, {'text': 'UkraineWar', 'indices': [50, 61]}, {'text': 'UkraineWillWin', 'indices': [62, 77]}]"
2838,Thailand,1553956772070576128,2022-08-01 04:12:20,0,"The #Ruble is now UP 30% compared to before the war, against the #Euro. The sanction are really working..... For those not understanding sarcasm : The #EU shot itself in the foot, sanctions don't work against #Russia, we are the ones getting poorer.","[{'text': 'Ruble', 'indices': [4, 10]}, {'text': 'Euro', 'indices': [65, 70]}, {'text': 'EU', 'indices': [151, 154]}, {'text': 'Russia', 'indices': [209, 216]}]"
2839,"26.5276° N, 82.1948° W  🧭",1553956774478217216,2022-08-01 04:12:20,0,"352 days since Americans left behind in Afghanistan under Taliban rule and Government swept it under a Rug, along with Taxpayer's money and equipment. Worse mistake with #Ukraine. #Afghanistan #FJBiden #LetsGoBrandon #FJB #taliban #thanksjoe #bidenisafailure
#ThanksPresidentBiden https://t.co/qj2No4JUre","[{'text': 'Ukraine', 'indices': [170, 178]}, {'text': 'Afghanistan', 'indices': [180, 192]}, {'text': 'FJBiden', 'indices': [193, 201]}, {'text': 'LetsGoBrandon', 'indices': [202, 216]}, {'text': 'FJB', 'indices': [217, 221]}, {'text': 'taliban', 'indices': [222, 230]}, {'text': 'thanksjoe', 'indices': [231, 241]}, {'text': 'bidenisafailure', 'indices': [242, 258]}, {'text': 'ThanksPresidentBiden', 'indices': [259, 280]}]"
2840,Lost in the Minnesota North Woods,1553956784188039170,2022-08-01 04:12:23,1,Some 15 Russian ammo depots destroyed in Ukraine over past weeks https://t.co/0tJxVbqhRr #UkraineRussiaWar #UkraineUnderAttaсk #UkraineWar,"[{'text': 'UkraineRussiaWar', 'indices': [89, 106]}, {'text': 'UkraineUnderAttaсk', 'indices': [107, 126]}, {'text': 'UkraineWar', 'indices': [127, 138]}]"
2841,,1553956790097756160,2022-08-01 04:12:24,0,@PrezLives2022 @DianaSu83471085 @lululemon2022 @MWeaverCohe @Ironyrulesall @uskiwiblend @trudygonzales @MontaukBuzz @shetalksblue @GreenEllsworth @IJustBoost @_NicoleNonya @PurpleLibra72 @TrueBlue2018 @chastuffashton @pda3olives @SuzieQ2412874__ Thank you so much @PrezLives2022 You are such an amazing resister and do so much in this fight against the fascist GQP. We are stronger together. You're amazing! #BlueCrew #FBR #DefendDemocracy https://t.co/ykSEaIUfbd,"[{'text': 'BlueCrew', 'indices': [408, 417]}, {'text': 'FBR', 'indices': [418, 422]}, {'text': 'DefendDemocracy', 'indices': [423, 439]}]"
2842,Everywhere,1553956792341766144,2022-08-01 04:12:25,1,"@SenseiDuckOR @WillMeyerPA @DKPadgett0762 @Dawgmawm80 @labslg @Titasan @hooksnhoopz @0130Coach @CrazyDeeder @SaltOearth @Catmason4 @DdoodMacduff @CapnBennett @aolanisausalito @fieldstonecentr @JATTSOPRANO316 @PandoraLestat @thomashrockwell @MonaLisas4Biden Now Following All
#BlueCrew","[{'text': 'BlueCrew', 'indices': [275, 284]}]"
2843,USA,1553956794132824064,2022-08-01 04:12:25,0,11:11 Dear Lord thank you for protecting us. Please help end #WarInUkraine,"[{'text': 'WarInUkraine', 'indices': [61, 74]}]"
2844,,1553956808968081410,2022-08-01 04:12:29,0,#NATO #Married2Med #JHOPE #AmberHeardIsALiar #bb24 big brother 24  https://t.co/q0eGpC0cxO,"[{'text': 'NATO', 'indices': [0, 5]}, {'text': 'Married2Med', 'indices': [6, 18]}, {'text': 'JHOPE', 'indices': [19, 25]}, {'text': 'AmberHeardIsALiar', 'indices': [26, 44]}, {'text': 'bb24', 'indices': [45, 50]}]"
2845,Wenatchee Wa,1553956821966004224,2022-08-01 04:12:32,92,"Hey guys, Can you please follow @DebfromPA She will follow back as twitter allows her.
Thank you 🌊💙🌊
#BlueCrew","[{'text': 'BlueCrew', 'indices': [101, 110]}]"
2846,Sri Lanka,1553956841335525376,2022-08-01 04:12:36,0,"1/
⚡Ukraine's president said on Sunday that the country's harvest could be half its usual amount this year due to the Russian invasion of Ukraine.""Ukrainian harvest this year is under the threat to be twice less,"" suggesting half as much as usual

#UkraineRussiaWar","[{'text': 'UkraineRussiaWar', 'indices': [248, 265]}]"
2847,Australia,1553956869139419137,2022-08-01 04:12:43,0,"#China's #PLR the most disciplined army in the #World. Yes, #USA 100 yrs ago u may of thought U where the best but now you are nothing but less! https://t.co/8o8OoQXvGZ","[{'text': 'China', 'indices': [0, 6]}, {'text': 'PLR', 'indices': [9, 13]}, {'text': 'World', 'indices': [47, 53]}, {'text': 'USA', 'indices': [60, 64]}]"
2848,"London, England",1553956897006526467,2022-08-01 04:12:50,0,"Florida babeee❤️💕 we finally meet after many yrs Jmn Duuh ❤️
#jhopeAtLollapalooza #Serbia #BLACKPINK #NATO #WEuro2022Final #TREASUREinBANGKOK #itscomehome #BBNaija7 #TREASURE #BeautyTukura #Married2Med #TREASURE_KpopMasterzBKK #JHOPE #HarryStylesPortugal https://t.co/DhHofAOaNO","[{'text': 'jhopeAtLollapalooza', 'indices': [61, 81]}, {'text': 'Serbia', 'indices': [82, 89]}, {'text': 'BLACKPINK', 'indices': [90, 100]}, {'text': 'NATO', 'indices': [101, 106]}, {'text': 'WEuro2022Final', 'indices': [107, 122]}, {'text': 'TREASUREinBANGKOK', 'indices': [123, 141]}, {'text': 'itscomehome', 'indices': [142, 154]}, {'text': 'BBNaija7', 'indices': [155, 164]}, {'text': 'TREASURE', 'indices': [165, 174]}, {'text': 'BeautyTukura', 'indices': [175, 188]}, {'text': 'Married2Med', 'indices': [189, 201]}, {'text': 'TREASURE_KpopMasterzBKK', 'indices': [202, 226]}, {'text': 'JHOPE', 'indices': [227, 233]}, {'text': 'HarryStylesPortugal', 'indices': [234, 254]}]"
2849,Česká republika,1553956904187174914,2022-08-01 04:12:51,3,"Good morning Twitter!
As the RuZZians continue to fight, we must not sleep.
New day, new party! Let's dance with the #Russian servers. 😀

👉 TOOLS AND HOW TO: https://t.co/OqZPv0FvS1

#OpRussia #Anonymous #Ukraine #GloryToUkraine #RussiaIsATerroristState #WeStandWithUkraine https://t.co/Mm2wruqBsC","[{'text': 'Russian', 'indices': [117, 125]}, {'text': 'OpRussia', 'indices': [183, 192]}, {'text': 'Anonymous', 'indices': [193, 203]}, {'text': 'Ukraine', 'indices': [204, 212]}, {'text': 'GloryToUkraine', 'indices': [213, 228]}, {'text': 'RussiaIsATerroristState', 'indices': [229, 253]}, {'text': 'WeStandWithUkraine', 'indices': [254, 273]}]"
2850,Hong Kong,1553956922532933633,2022-08-01 04:12:56,0,"'#China wants to show that any action it takes over #Taiwan is within the law,' says @samolsenx 'to neutralise international support' for any western response to a blockade https://t.co/bzM8dVuEhx","[{'text': 'China', 'indices': [1, 7]}, {'text': 'Taiwan', 'indices': [52, 59]}]"
2851,,1553956951620550656,2022-08-01 04:13:03,0,"Mur fuck lilek innifsek, Putin!
(Maltese)

#Ukraine #IStandWithUkraine #RussianWarCrimes #StandWithUkraine","[{'text': 'Ukraine', 'indices': [43, 51]}, {'text': 'IStandWithUkraine', 'indices': [52, 70]}, {'text': 'RussianWarCrimes', 'indices': [71, 88]}, {'text': 'StandWithUkraine', 'indices': [89, 106]}]"
2852,Wenatchee Wa,1553956968032702464,2022-08-01 04:13:06,0,@SugarDonaghy @Blindfaith551 @DebfromPA Followed and RT #BlueCrew 😎😎,"[{'text': 'BlueCrew', 'indices': [56, 65]}]"
2853,USA,1553956976501166081,2022-08-01 04:13:08,0,"@antiputler_news C'mon Don Don, who are you kidding? #SlavaUkraini 💪✌️💕","[{'text': 'SlavaUkraini', 'indices': [53, 66]}]"
2854,"Palo Alto, CA",1553956980863410176,2022-08-01 04:13:10,0,A mysterious underground world. I wish one day the underground palace of The First Chinese Emperor could be open to tourists. #Archaeology #history #palace #China #Culture 当我们复原了秦始皇的8000兵马俑 | The Truth Behind Terracotta Warriors https://t.co/zfX9j2Ywzc via @YouTube,"[{'text': 'Archaeology', 'indices': [126, 138]}, {'text': 'history', 'indices': [139, 147]}, {'text': 'palace', 'indices': [148, 155]}, {'text': 'China', 'indices': [156, 162]}, {'text': 'Culture', 'indices': [163, 171]}]"
2855,Sri Lanka,1553957010462412803,2022-08-01 04:13:17,0,"2/
⚡Drone explosion hits Russia's Black Sea Fleet HQ

#UkraineRussiaWar #UkraineRussia #UkraineUnderAttaсk #UkraineWar #RussianUkrainianWar","[{'text': 'UkraineRussiaWar', 'indices': [54, 71]}, {'text': 'UkraineRussia', 'indices': [72, 86]}, {'text': 'UkraineUnderAttaсk', 'indices': [87, 106]}, {'text': 'UkraineWar', 'indices': [107, 118]}, {'text': 'RussianUkrainianWar', 'indices': [119, 139]}]"
2856,Львів,1553957020595888130,2022-08-01 04:13:19,2,"#GenocideUkrainians
❗️ During the 5months of the full-scale war against #Ukraine, #tussianTroops attacked civilian objects 60 times more often than military ones
The occupiers struck 17.3 thousand times on civilian objects and approximately 300 times on military ones","[{'text': 'GenocideUkrainians', 'indices': [0, 19]}, {'text': 'Ukraine', 'indices': [72, 80]}, {'text': 'tussianTroops', 'indices': [82, 96]}]"
2857,,1553957041571614725,2022-08-01 04:13:24,67,"VOTE @JoshShapiroPA 4 Governor PA
 
Right-wing lunatic, Doug Mastriano, a conspiracy-peddler, a seditionist traitor who was in Washington on January 6th trying to overthrow @POTUS election to the presidency, &amp; it has now come out he's a raging anti-semite. 
#BlueCrew #DemVoice1 https://t.co/bypaZL04v4","[{'text': 'BlueCrew', 'indices': [262, 271]}, {'text': 'DemVoice1', 'indices': [272, 282]}]"
2858,In the dunes of the MiddleEast,1553957055144534017,2022-08-01 04:13:27,2,"Last night #Kosovo army attacked village of Brnjak, on the #Serbia-Kosovo border.
Serbia is deploying military aircraft and equipment to strike back https://t.co/xxgjmkUbNa","[{'text': 'Kosovo', 'indices': [11, 18]}, {'text': 'Serbia', 'indices': [59, 66]}]"
2859,"Zhuhai, Guangdong",1553957056293777409,2022-08-01 04:13:28,0,"Hi all!
This is the Twi of Frank Chen, a current senior student majoring Globalisation and Development at #BNU-@hkbaptistu United International College (located in Zhuhai, GD). Posts are regarding #internationalrelations, #China, #PoliSci.
My web: https://t.co/xU9Ddr7WvP","[{'text': 'BNU', 'indices': [106, 110]}, {'text': 'internationalrelations', 'indices': [197, 220]}, {'text': 'China', 'indices': [222, 228]}, {'text': 'PoliSci', 'indices': [230, 238]}]"
2860,,1553957059003318272,2022-08-01 04:13:28,1,"No animal I know of can consistently be more of a friend and companion than a dog.
https://t.co/7aZ4q7ZafR

#dogs #DogsofTwittter #Trending #TrendingNow #TREASURE #Russia #husky https://t.co/YI3ilOwX1Z","[{'text': 'dogs', 'indices': [108, 113]}, {'text': 'DogsofTwittter', 'indices': [114, 129]}, {'text': 'Trending', 'indices': [130, 139]}, {'text': 'TrendingNow', 'indices': [140, 152]}, {'text': 'TREASURE', 'indices': [153, 162]}, {'text': 'Russia', 'indices': [163, 170]}, {'text': 'husky', 'indices': [171, 177]}]"
2861,,1553957085246763008,2022-08-01 04:13:34,0,"U.S. may need $7 #billion for #monkeypox, #Biden #administration estimates #wpo https://t.co/Tty4Z2nwyc #health #gay #medical #pandemic #world #vaccines #biotech #iou #virus #mkt","[{'text': 'billion', 'indices': [17, 25]}, {'text': 'monkeypox', 'indices': [30, 40]}, {'text': 'Biden', 'indices': [42, 48]}, {'text': 'administration', 'indices': [49, 64]}, {'text': 'wpo', 'indices': [75, 79]}, {'text': 'health', 'indices': [104, 111]}, {'text': 'gay', 'indices': [112, 116]}, {'text': 'medical', 'indices': [117, 125]}, {'text': 'pandemic', 'indices': [126, 135]}, {'text': 'world', 'indices': [136, 142]}, {'text': 'vaccines', 'indices': [143, 152]}, {'text': 'biotech', 'indices': [153, 161]}, {'text': 'iou', 'indices': [162, 166]}, {'text': 'virus', 'indices': [167, 173]}, {'text': 'mkt', 'indices': [174, 178]}]"
2862,,1553957120730533888,2022-08-01 04:13:43,0,"The words, #contagion and #China, are getting baked into the narrative and are being used together in a new way, one that hasn't anything to do with human disease. Monetary and institutional solvency disease on the other hand... 

#Evergrande #Banks 

https://t.co/65zvaoKDyD","[{'text': 'contagion', 'indices': [11, 21]}, {'text': 'China', 'indices': [26, 32]}, {'text': 'Evergrande', 'indices': [231, 242]}, {'text': 'Banks', 'indices': [243, 249]}]"
2863,Europe,1553957124622925826,2022-08-01 04:13:44,0,"#Britain’s latest #sanctions against #Russia, approved by parliament in July, only prohibit providing insurance to vessels carrying Russian oil to the UK, and only after December 31 but does not ban the provision of services to shipments from Russia to other countries https://t.co/5OVCijMSw8","[{'text': 'Britain', 'indices': [0, 8]}, {'text': 'sanctions', 'indices': [18, 28]}, {'text': 'Russia', 'indices': [37, 44]}]"
2864,"Adelaide, South Australia",1553957132848209920,2022-08-01 04:13:46,0,"Ah HAHAHAHAHAHA 😀 
Russkis seem a little worried there. @uamemesforces- Surely you can make something with this 😁Seems RU is getting some of the old WWII playbooks out!
Can't wait to see some #UAarmy footage, with UA electronic music taking 'care' of this snot-box
#SlavaUkraini https://t.co/55MS14oNRW","[{'text': 'UAarmy', 'indices': [192, 199]}, {'text': 'SlavaUkraini', 'indices': [265, 278]}]"
2865,Canada,1553957143702822912,2022-08-01 04:13:48,0,"Gotta wonder if Putin was reading stuff like this and whether it contributed to his decision.

#Ukraine https://t.co/qMEelkEp1U","[{'text': 'Ukraine', 'indices': [95, 103]}]"
2866,,1553957191505395712,2022-08-01 04:14:00,0,"""Never be ashamed! There's some who'll hold it against you, but they're not worth bothering with."" #jhopeAtLollapalooza #Serbia #BLACKPINK #NATO #WEuro2022Final #TREASUREinBANGKOK #itscomehome #BBNaija7 #TREASURE #BeautyTukura #Married2Med #TREASURE_KpopMasterzBKK #JHOPE https://t.co/leCZ6OxMDT","[{'text': 'jhopeAtLollapalooza', 'indices': [99, 119]}, {'text': 'Serbia', 'indices': [120, 127]}, {'text': 'BLACKPINK', 'indices': [128, 138]}, {'text': 'NATO', 'indices': [139, 144]}, {'text': 'WEuro2022Final', 'indices': [145, 160]}, {'text': 'TREASUREinBANGKOK', 'indices': [161, 179]}, {'text': 'itscomehome', 'indices': [180, 192]}, {'text': 'BBNaija7', 'indices': [193, 202]}, {'text': 'TREASURE', 'indices': [203, 212]}, {'text': 'BeautyTukura', 'indices': [213, 226]}, {'text': 'Married2Med', 'indices': [227, 239]}, {'text': 'TREASURE_KpopMasterzBKK', 'indices': [240, 264]}, {'text': 'JHOPE', 'indices': [265, 271]}]"
2867,Sri Lanka,1553957191002083328,2022-08-01 04:14:00,0,"3/
⚡Ukraine denies carrying out drone attack on Russian fleet HQ

#UkraineRussiaWar #UkraineRussia #UkraineUnderAttaсk #UkraineWar #RussianUkrainianWar","[{'text': 'UkraineRussiaWar', 'indices': [66, 83]}, {'text': 'UkraineRussia', 'indices': [84, 98]}, {'text': 'UkraineUnderAttaсk', 'indices': [99, 118]}, {'text': 'UkraineWar', 'indices': [119, 130]}, {'text': 'RussianUkrainianWar', 'indices': [131, 151]}]"
2868,Nice/Paris,1553957195338973185,2022-08-01 04:14:01,4,"🇨🇳 #China Caixin #Manufacturing PMI: 
""Employment at Chinese goods producers fell for the fourth month in a row in July.""
""the rate of job shedding was the quickest seen since April 2020."" ⚠
*Link: https://t.co/RTM8OpJR2n

https://t.co/qp1eDc35N5","[{'text': 'China', 'indices': [3, 9]}, {'text': 'Manufacturing', 'indices': [17, 31]}]"
2869,"Michigan, USA",1553957224338309120,2022-08-01 04:14:08,0,@AZ_Brittney is amazing! 1100 new #BlueCrew followers and counting! I think I'm almost caught up. Please let me know if I owe you a follow back. Thank! #StrongerTogether,"[{'text': 'BlueCrew', 'indices': [34, 43]}, {'text': 'StrongerTogether', 'indices': [152, 169]}]"
2870,,1553957227282812928,2022-08-01 04:14:08,0,"Looking forward to chatting with @BBCBusiness about #EU #UK sanctions on #Russia #oil around 05:30 BST 
@ADMISI_Ltd @ADMAgriculture","[{'text': 'EU', 'indices': [52, 55]}, {'text': 'UK', 'indices': [56, 59]}, {'text': 'Russia', 'indices': [73, 80]}, {'text': 'oil', 'indices': [81, 85]}]"
2871,,1553957255732674560,2022-08-01 04:14:15,0,"This guy, Nawaz Sharif is the national clown of Pakistan 🇵🇰 🤣 whom Biden chose to be the person for his flopped regime change. 

#Pakistan #NATO #Serbia #NawazSharif #PMLN #Taiwan #Bajwa #Biden #China #Ukraine #Russia #Putin https://t.co/OFJhGF0J4e","[{'text': 'Pakistan', 'indices': [129, 138]}, {'text': 'NATO', 'indices': [139, 144]}, {'text': 'Serbia', 'indices': [145, 152]}, {'text': 'NawazSharif', 'indices': [153, 165]}, {'text': 'PMLN', 'indices': [166, 171]}, {'text': 'Taiwan', 'indices': [172, 179]}, {'text': 'Bajwa', 'indices': [180, 186]}, {'text': 'Biden', 'indices': [187, 193]}, {'text': 'China', 'indices': [194, 200]}, {'text': 'Ukraine', 'indices': [201, 209]}, {'text': 'Russia', 'indices': [210, 217]}, {'text': 'Putin', 'indices': [218, 224]}]"
2872,"Houston, Texas",1553957290805526528,2022-08-01 04:14:23,0,"@PoliticsInsider #Biden resigns 12.31.22 for health reasons

@VP Kamala Harris sworn in as @POTUS 

Kamala designates @RepLizCheney to serve as her VP

Liz is confirmed by both Houses of Congress

2 women/2 parties till 2028

See if the ladies can't do a bit better than the gents!

#Trump #MAGA https://t.co/UuikGJaicZ","[{'text': 'Biden', 'indices': [17, 23]}, {'text': 'Trump', 'indices': [283, 289]}, {'text': 'MAGA', 'indices': [290, 295]}]"
2873,Upside down,1553957307704168448,2022-08-01 04:14:27,1,Europe problems are not world’s problems If you are stupid then you can have another war in #Kosovo.,"[{'text': 'Kosovo', 'indices': [92, 99]}]"
2874,‎לשנה הבאה בירושלים,1553957310703325184,2022-08-01 04:14:28,0,"➡️ it’s day 159 of #RussianWarCrimes #Genocide and #Holodomor 
➡️ #Russia 🇷🇺 has been invading #Ukraine 🇺🇦 for 159 days
➡️ #Belarus 🇧🇾 and #Hungary 🇭🇺 are supporting this aggression
➡️ please #StopPutin ☢️☣️ and #StopKirill ☦️
➡️ it is high time to de-putiniZe the world!","[{'text': 'RussianWarCrimes', 'indices': [19, 36]}, {'text': 'Genocide', 'indices': [37, 46]}, {'text': 'Holodomor', 'indices': [51, 61]}, {'text': 'Russia', 'indices': [66, 73]}, {'text': 'Ukraine', 'indices': [95, 103]}, {'text': 'Belarus', 'indices': [123, 131]}, {'text': 'Hungary', 'indices': [139, 147]}, {'text': 'StopPutin', 'indices': [192, 202]}, {'text': 'StopKirill', 'indices': [212, 223]}]"
2875,"Salaspils, Baltics 🇪🇪🇱🇻🇱🇹🇪🇺",1553957337534238723,2022-08-01 04:14:35,2,"A word ""ruSSian culture"" is a misnomer.  Right, no sane person could support anything Russian while Kremlin continues and Russian population supports #russianWarCrimesInUkraine. #RussiaIsATerroristState   #GlorytoHeroes https://t.co/k9UTu0LIjV","[{'text': 'russianWarCrimesInUkraine', 'indices': [150, 176]}, {'text': 'RussiaIsATerroristState', 'indices': [178, 202]}, {'text': 'GlorytoHeroes', 'indices': [205, 219]}]"
2876,Thailand,1553957347579527168,2022-08-01 04:14:37,0,"China's manufacturing purchasing managers' index fell to 49 in July from 50.2 in June

#China #manufacturing #NBS #naturaldeposit https://t.co/1IjsXLEbOp","[{'text': 'China', 'indices': [87, 93]}, {'text': 'manufacturing', 'indices': [94, 108]}, {'text': 'NBS', 'indices': [109, 113]}, {'text': 'naturaldeposit', 'indices': [114, 129]}]"
2877,,1553957354869166081,2022-08-01 04:14:39,0,"@ShelinaBhamani @AdilHaiderMD @AKUGlobal @CEO_AKUHPK @akhs_p @LumaanS1 @nhsrcofficial @WHOPakistan @DrNaveedYousuf @ZaibManasia @AttaullahAnita @ariesyed WHY Dr.Shahid Shafi(Dallas_Republican) Don't_Talk Vs #dictator #Bajwa? Myself #journalist @arshad_usa Decades_Back in KANSAS with_Our 2_GREATS(Dole &amp;Kassebaum..We KANSANs Demanded DEMOCRATIC_Rights &amp;BOTH_GREATs Complied; #DNC
#Obama DESTROYED #Egypt #Democracy
&amp; #Biden #Pakistan","[{'text': 'dictator', 'indices': [207, 216]}, {'text': 'Bajwa', 'indices': [217, 223]}, {'text': 'journalist', 'indices': [232, 243]}, {'text': 'DNC', 'indices': [383, 387]}, {'text': 'Obama', 'indices': [388, 394]}, {'text': 'Egypt', 'indices': [405, 411]}, {'text': 'Democracy', 'indices': [412, 422]}, {'text': 'Biden', 'indices': [429, 435]}, {'text': 'Pakistan', 'indices': [436, 445]}]"
2878,New Delhi,1553957355989381120,2022-08-01 04:14:39,3,"#US seeks to expand ties with #NewZealand amid #China worries 

Read: https://t.co/pYapq6yUUM https://t.co/gQPBDOqz5e","[{'text': 'US', 'indices': [0, 3]}, {'text': 'NewZealand', 'indices': [30, 41]}, {'text': 'China', 'indices': [47, 53]}]"
2879,Ukraine,1553957358161825795,2022-08-01 04:14:39,0,"@Podolyak_M Stop war in Ukraine
@NATO 
@UN 
@EUCouncil 
@POTUS 
#StopRussianAggression 
#StopWarInUkraine 
#ArmUkraineNow
#RussiaTerroristState","[{'text': 'StopRussianAggression', 'indices': [64, 86]}, {'text': 'StopWarInUkraine', 'indices': [88, 105]}, {'text': 'ArmUkraineNow', 'indices': [107, 121]}, {'text': 'RussiaTerroristState', 'indices': [122, 143]}]"
2880,Sri Lanka,1553957401434415104,2022-08-01 04:14:50,0,"4/
⚡Southern Ukraine city hit by 'strongest' Russian strikes

#UkraineRussiaWar #UkraineRussia #UkraineUnderAttaсk #UkraineWar #RussianUkrainianWar","[{'text': 'UkraineRussiaWar', 'indices': [62, 79]}, {'text': 'UkraineRussia', 'indices': [80, 94]}, {'text': 'UkraineUnderAttaсk', 'indices': [95, 114]}, {'text': 'UkraineWar', 'indices': [115, 126]}, {'text': 'RussianUkrainianWar', 'indices': [127, 147]}]"
2881,,1553957409378402305,2022-08-01 04:14:52,0,"Over 130000 people were killed, and millions displaced in the wars that #Serbia perpetrated in the Balkans in the 90s. All other countries in the region now live in a hard-won peace, with great mutual relations. #Serbia is stuck in the past, threatening others with imaginary wars","[{'text': 'Serbia', 'indices': [72, 79]}, {'text': 'Serbia', 'indices': [212, 219]}]"
2882,Eastern WA,1553957417397788673,2022-08-01 04:14:54,0,@AZ_Brittney Good night! See ya tomorrow! #BlueCrew,"[{'text': 'BlueCrew', 'indices': [42, 51]}]"
2883,Taipei,1553957438696857600,2022-08-01 04:14:59,0,#Scooter culture in #Taiwan has too many issues. Hope to see better changes to this broken system. This guy does at least 4 different things wrong/#illegal https://t.co/0jrSGfm1hn,"[{'text': 'Scooter', 'indices': [0, 8]}, {'text': 'Taiwan', 'indices': [20, 27]}, {'text': 'illegal', 'indices': [147, 155]}]"
2884,,1553957442895065088,2022-08-01 04:15:00,63,"More than 60% of the population has left #Melitopol since its occupation by #Russian troops, reports the mayor of the city, Ivan Fedorov.

According to him, despite the protest of the population, the occupiers are still preparing for a pseudo-referendum. https://t.co/Q66xYTbnae","[{'text': 'Melitopol', 'indices': [41, 51]}, {'text': 'Russian', 'indices': [76, 84]}]"
